timestamp,PKLT_CD,PKLT_NM,liveCnt,remainCnt
2025-11-27 00:18:38,171721,세종로 공영주차장(시),184,1076
2025-11-27 00:18:38,171730,종묘주차장 공영주차장(시),465,852
2025-11-27 00:18:38,171900,훈련원공원 공영주차장(시),298,575
2025-11-27 00:18:38,172051,한강진역 공영주차장(시),25,149
2025-11-27 00:18:38,172065,용산주차빌딩 공영주차장(시),131,430
2025-11-27 00:18:38,172382,봉화산역(남) 공영주차장(시),0,85
2025-11-27 00:18:38,172605,우이동 공영주차장(시),0,82
2025-11-27 00:18:38,172844,마포유수지(시),178,325
2025-11-27 00:18:38,172935,웃우물 공영주차장(시),53,26
2025-11-27 00:18:38,172937,목동체비지 공영주차장(시),18,37
2025-11-27 00:18:38,172970,방화역(서) 공영주차장(시),47,22
2025-11-27 00:18:38,172971,방화역(동) 공영주차장(시),1717,0
2025-11-27 00:18:38,172979,개화산역 공영주차장(시),151,170
2025-11-27 00:18:38,173005,가양3동 공영주차장(시),179,0
2025-11-27 00:18:38,173047,가양역 공영주차장(시),44,35
2025-11-27 00:18:38,173424,일원역 공영주차장(시),34,33
2025-11-27 00:18:38,173452,사당노외 공영주차장(시),80,103
2025-11-27 00:18:38,173553,수서역북 공영주차장(시),201,360
2025-11-27 00:18:38,173646,신천유수지 공영주차장(시),46,146
2025-11-27 00:18:38,173752,복정역 공영주차장(시),64,298
2025-11-27 00:18:38,173828,남산한옥마을 공영주차장(시),2,14
2025-11-27 00:18:38,173831,도봉산 공영주차장(시),79,63
2025-11-27 00:18:38,173840,볕우물 공영주차장(시),84,12
2025-11-27 00:18:38,173867,천호역 공영주차장(시),590,841
2025-11-27 00:18:38,881056,목동노외 공영주차장(시),0,48
2025-11-27 00:18:38,1037932,구로디지털단지역 공영주차장(시),11,80
2025-11-27 00:18:38,1040225,논현로22길(시),37,60
2025-11-27 00:18:38,1051043,구파발역 공영주차장(시),94,305
2025-11-27 00:18:38,1163833,봉천복개3 공영주차장(시),31,0
2025-11-27 00:18:38,1167546,독산동 금천교 공영주차장(시),15,0
2025-11-27 00:18:38,1208601,청계2(북2) 공영주차장(시),4,0
2025-11-27 00:18:38,1210657,청계3(북1) 공영주차장(시),8,0
2025-11-27 00:18:38,1234305,가마산고가밑 공영주차장(시),18,0
2025-11-27 00:18:38,1235522,청계3(남) 공영주차장(시),0,1
2025-11-27 00:18:38,1235665,청계6(청평화) 공영주차장(시),3,0
2025-11-27 00:18:38,1236612,남대문 화물 공영주차장(시),0,1
2025-11-27 00:18:38,1247636,신설동 공영주차장(시),47,32
2025-11-27 00:18:38,1277144,영등포구청역 공영주차장(시),65,72
2025-11-27 00:18:38,1277145,잠실역 공영주차장(시),69,288
2025-11-27 00:18:38,1277146,장안2동 공영주차장(시),60,20
2025-11-27 00:18:38,1277157,해방촌노외 공영주차장(시),0,24
